label,dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle,writing_magnitude,q1_angle,q2_angle,q3_angle,q4_angle,q1_magnitude,q2_magnitude,q3_magnitude,q4_magnitude
9,112,14.053571428571429,14.133928571428571,11,20,26,1,5,88.26530612244898,-5.0,2251832504.9625044,-135.0,45.0,-83.0,9.0,248046135.07788968,237343941.2685646,49492030.24699915,288149824.1544149
5,46,13.956521739130435,14.08695652173913,19,12,16,0,7,91.83673469387756,-79.0,1644780464.0313437,-45.0,-79.0,-45.0,135.0,31720709.866370343,593037757.8446538,584254009.0869951,55143589.56600098
1,34,14.235294117647058,14.117647058823529,5,19,19,0,6,92.3469387755102,19.0,3593399358.4722347,-179.0,19.0,5.0,45.0,0.0,335644707.9944737,74908800.0,25236177.608470142
6,118,14.305084745762711,14.067796610169491,12,20,25,1,9,85.71428571428571,-135.0,3149811000.0000005,45.0,45.0,135.0,45.0,24253294.91617393,912176176.0605273,340386156.3303101,421150672.491605
7,54,13.851851851851851,14.277777777777779,15,19,20,0,9,90.81632653061224,11.0,3452484082.1797523,-79.0,71.0,-179.0,9.0,993400383.3966805,243330132.27415097,0.0,917080417.1888707
7,90,13.78888888888889,13.811111111111112,17,20,26,0,11,84.6938775510204,45.0,14831422200.000006,-135.0,99.0,-135.0,45.0,1217992810.1828413,341418411.20397437,1605697996.0684552,454450049.3098511
1,39,14.23076923076923,14.41025641025641,4,20,20,0,6,93.11224489795919,-3.0,5087155587.149085,175.0,5.0,-179.0,135.0,101959200.0,120681774.83150753,0.0,165071602.28012323
0,100,13.78,13.34,20,16,28,1,12,78.06122448979592,-135.0,9733462200.000002,-45.0,59.0,45.0,-135.0,99514806.74375293,415234890.10065997,1215555938.9827223,688315084.0690447
2,72,14.208333333333334,13.833333333333334,12,20,37,1,10,85.20408163265306,-5.0,2771085208.9585304,-135.0,135.0,-109.0,45.0,91152753.19136511,527865281.6029935,359605212.66455376,467906894.5989229
1,64,13.734375,14.546875,14,20,20,0,3,86.73469387755102,35.0,2420706228.985103,-45.0,45.0,-135.0,45.0,6830895.116371616,986241592.4509522,240325348.52915987,48267138.86209899
9,36,14.333333333333334,14.36111111111111,12,17,24,0,6,92.85714285714286,-155.0,1809713888.099029,45.0,135.0,-135.0,45.0,246168551.49702805,190191306.80629522,108451701.34486717,422075679.6865103
2,92,14.423913043478262,14.119565217391305,20,18,20,0,10,84.18367346938776,-135.0,2822085000.0000005,-45.0,31.0,-71.0,99.0,174508261.57527924,736726574.0283324,219624403.5597592,706534238.4557078
5,67,14.253731343283581,13.746268656716419,12,20,28,0,12,90.05102040816327,85.0,2786784505.498202,11.0,-45.0,-45.0,45.0,463814538.77545863,489710627.2576545,312951259.92784286,451811658.3179062
3,100,13.66,13.54,20,17,20,0,11,88.26530612244898,-81.0,4387806487.156602,-45.0,79.0,-71.0,45.0,185608229.95758483,454367620.4232904,896254618.14855,609492113.0877763
8,96,14.510416666666666,13.166666666666666,14,20,34,2,12,83.6734693877551,53.0,3313600550.344022,45.0,59.0,-109.0,45.0,266654833.76598558,926583479.461675,410943242.21625483,580089872.225358
4,77,13.7012987012987,14.688311688311689,19,16,25,0,12,88.01020408163265,45.0,6580009800.000001,-135.0,45.0,-79.0,45.0,615301164.1229588,479816571.55083823,641290075.024072,600642015.4409121
4,74,14.27027027027027,14.202702702702704,14,19,25,0,10,88.26530612244898,9.0,3263014389.508603,9.0,19.0,-45.0,135.0,255760719.8791974,696850469.754885,184827413.87627876,434411898.87071157
5,38,13.763157894736842,13.894736842105264,20,11,14,0,5,91.3265306122449,87.0,2422584770.3230534,45.0,81.0,-45.0,45.0,158021230.70315412,656856956.3854777,296613650.9017548,60658634.430312544
1,70,13.542857142857143,13.742857142857142,6,20,20,0,3,96.42857142857143,-3.0,3434860382.1621976,45.0,5.0,175.0,175.0,121641575.14958124,154423435.06458285,141017034.26468086,166950040.14684856
6,122,14.262295081967213,14.51639344262295,17,20,24,1,12,81.12244897959184,-135.0,6722024400.000001,45.0,45.0,-79.0,67.0,59172750.00000001,2099927272.1065323,373086138.5976765,580975255.5835719
1,28,14.357142857142858,13.928571428571429,8,19,19,0,4,93.87755102040816,25.0,4478849506.424712,-179.0,31.0,-161.0,45.0,0.0,402260847.0949126,242677241.90964502,66596440.43294091
0,140,14.2,13.457142857142857,19,20,35,1,10,73.46938775510205,45.0,5873578200.000002,45.0,135.0,-79.0,-135.0,476628932.9886592,403287646.14202607,283152804.37252957,1710345065.0021725
0,82,14.451219512195122,13.841463414634147,16,20,39,1,12,89.79591836734694,19.0,2467935041.223099,-135.0,109.0,-45.0,-161.0,633728049.8395216,395154659.1934365,558029585.6511655,618393656.8581897
7,96,14.052083333333334,13.75,14,20,26,0,11,83.16326530612244,45.0,6518106000.000001,45.0,79.0,-135.0,45.0,170291730.3127179,345278320.7336624,618008820.5113854,84787343.89447851
6,91,14.142857142857142,13.747252747252746,20,19,33,1,16,81.37755102040816,37.0,3580594926.341554,-135.0,71.0,-45.0,-135.0,1074502283.9207492,307689744.15001285,784348951.7699229,632574327.8512619
5,34,13.823529411764707,14.147058823529411,20,9,11,0,5,91.83673469387756,87.0,3136482310.9235444,-45.0,81.0,-79.0,-179.0,24759764.749998726,474758363.27116334,471669973.3947886,0.0
6,83,14.036144578313253,14.313253012048193,11,20,30,1,12,83.41836734693877,-135.0,3437481600.0,-135.0,45.0,-45.0,169.0,417773471.34193873,497911348.56145483,211125921.89994067,567557808.2333772
0,133,13.917293233082706,14.052631578947368,20,18,30,1,8,75.76530612244898,-135.0,4238589599.9999986,45.0,45.0,-71.0,45.0,93929529.8509168,190721000.9053442,610258171.9499162,1157184899.9999995
3,66,14.454545454545455,14.833333333333334,14,20,21,0,11,88.77551020408163,-109.0,3013884329.5120735,-71.0,45.0,-71.0,45.0,204866478.5003694,297867192.61335844,393214382.53585374,723918417.3552791
8,145,13.83448275862069,13.744827586206897,20,18,27,2,8,79.8469387755102,-135.0,4784799599.999999,-45.0,45.0,-135.0,175.0,209229070.37503773,555276602.7529657,600939431.5878806,108902208.98032503
1,80,13.7625,13.7375,6,20,20,0,5,95.40816326530613,5.0,2049025029.3567154,175.0,175.0,175.0,175.0,113883031.68774545,116545746.18957487,177293459.54903662,108902208.98032503
4,118,13.694915254237289,14.305084745762711,19,20,33,0,11,86.73469387755102,19.0,4088054116.2016234,31.0,23.0,-79.0,109.0,337984999.60936487,485776955.4953236,515699636.2093602,268548412.81622726
6,26,14.0,14.0,8,19,22,0,1,94.38775510204081,-161.0,1360755482.3152854,-135.0,45.0,135.0,45.0,27845840.633138604,130061261.82119861,173199446.01194596,178161141.6722046
1,56,13.428571428571429,14.357142857142858,12,19,19,0,5,88.26530612244898,29.0,3468598162.6887484,-179.0,45.0,-135.0,45.0,0.0,562085949.4646358,404708603.71980464,30607588.210059386
7,28,13.821428571428571,13.928571428571429,19,6,11,0,2,94.38775510204081,87.0,3191459315.7307024,-45.0,45.0,-135.0,81.0,121057881.73511654,119999979.64616749,20290935.85240332,331058077.48890656
8,116,13.905172413793103,14.10344827586207,20,18,27,2,11,84.6938775510204,-95.0,4061257913.021403,-45.0,71.0,-169.0,45.0,312106621.96210134,687641077.9328725,405454511.05694276,378416596.99310654
8,49,14.285714285714286,14.183673469387756,8,20,29,1,9,91.07142857142857,-135.0,2279516400.0000005,-45.0,45.0,135.0,45.0,138607767.0532649,333268329.7887225,168479546.4958374,259595202.7261542
8,108,13.916666666666666,14.481481481481481,19,18,25,1,11,78.57142857142857,71.0,3825292635.286514,-135.0,-59.0,-135.0,45.0,370075475.3754353,714465710.4637175,358036551.83871496,276107015.8974135
0,94,14.340425531914894,14.414893617021276,16,20,35,1,13,81.12244897959184,-135.0,7038826200.000001,-135.0,135.0,-45.0,45.0,768287477.9518147,877631714.7172675,579714160.2531412,1466830379.6983633
1,42,13.857142857142858,14.738095238095237,8,20,20,0,6,91.3265306122449,-161.0,4987502014.683946,-179.0,19.0,45.0,45.0,0.0,334061419.36538154,203480208.56389186,48267138.86209899
5,24,13.375,14.25,9,20,21,0,0,94.89795918367348,135.0,1572147765.652318,135.0,-45.0,-45.0,135.0,101446030.83473076,34515254.90541702,118669332.16247073,184219547.15354973
3,137,14.445255474452555,13.343065693430656,20,20,28,0,14,81.37755102040816,79.0,3994301568.187501,-71.0,81.0,-45.0,45.0,482447491.4608014,812059903.5382664,434370408.1848863,952360119.175002
5,87,14.25287356321839,13.60919540229885,17,19,22,0,11,83.92857142857143,-99.0,2606885425.5524187,45.0,71.0,-45.0,45.0,95477085.97093333,678956178.6667576,524331853.78419185,470902101.8190447
1,60,13.3,14.5,11,20,20,0,2,87.75510204081633,29.0,1300060584.004572,-45.0,31.0,-135.0,45.0,24759764.749998726,294634167.9195545,300618756.1506511,66596440.43294091
8,111,14.387387387387387,13.657657657657658,14,20,33,2,11,83.41836734693877,45.0,4606371000.000002,-45.0,45.0,-161.0,45.0,96678407.76009622,453271667.95317817,526190962.4157152,738378374.431117
9,108,14.36111111111111,14.166666666666666,20,18,28,1,11,80.61224489795919,-135.0,7661505600.000001,45.0,45.0,-135.0,45.0,718530200.4222232,927705130.3874612,941888307.59783,236951100.0
7,51,14.254901960784315,14.137254901960784,18,17,20,0,8,89.54081632653062,-175.0,2289612042.892976,-45.0,45.0,-179.0,169.0,176340768.85926324,562809085.4517981,0.0,676990631.8801962
0,94,13.98936170212766,13.797872340425531,19,14,26,0,9,82.6530612244898,-135.0,4253155200.0,45.0,81.0,-169.0,45.0,98962442.17261754,173659478.9703623,447530277.69972754,769935959.3664163
9,96,13.895833333333334,14.354166666666666,16,20,33,0,11,81.63265306122449,-135.0,3382860600.0000005,45.0,45.0,135.0,-169.0,1105883333.611051,373996653.3664251,367458757.8515995,282672937.81511354
4,61,14.098360655737705,14.442622950819672,20,14,22,0,7,89.03061224489795,-135.0,7362910800.000001,45.0,45.0,-135.0,135.0,216833603.88264,888035026.5917239,507566485.4403699,222410993.00659883
3,100,13.92,14.12,12,20,23,0,7,86.22448979591837,171.0,1781448021.46656,-135.0,135.0,-71.0,45.0,100649922.27351826,211241441.9804809,349231394.2389605,395825752.6940786
4,97,13.505154639175258,14.144329896907216,17,20,29,1,9,89.54081632653062,29.0,4458965077.033676,45.0,31.0,-71.0,135.0,252939698.2797835,784168037.5173312,381663351.7119144,273773336.5145511
5,44,13.590909090909092,14.5,12,20,25,0,5,91.3265306122449,-109.0,1622471340.741808,-101.0,-45.0,-45.0,45.0,329187933.5875371,167251319.20837432,431374432.79382104,494995949.99725795
0,107,13.738317757009346,13.682242990654206,13,20,28,2,6,79.8469387755102,-151.0,2742316626.6728826,5.0,9.0,-101.0,45.0,19468071.120473646,271659114.5980697,421388064.2993383,315471166.6992226
8,52,13.23076923076923,14.711538461538462,13,20,31,1,8,90.3061224489796,-135.0,2250385200.0,-135.0,45.0,-45.0,135.0,187802050.2599273,531851864.1502912,285383243.4918243,213324941.37188455
7,111,14.45045045045045,14.153153153153154,20,18,23,0,7,85.96938775510205,-135.0,4166071774.5374446,45.0,83.0,-135.0,-161.0,432116854.16998625,453829277.92761314,118022394.64434114,820770401.4423168
5,98,14.020408163265307,13.938775510204081,20,15,25,1,11,89.79591836734694,85.0,3692204958.309718,19.0,71.0,-121.0,45.0,201384761.83517402,596926514.8390231,374250850.28511685,845294467.7580031
2,107,13.542056074766355,13.766355140186915,20,17,20,1,9,85.45918367346938,93.0,3451366960.1083508,-179.0,11.0,-45.0,169.0,0.0,343262225.8583161,663822877.1384103,159286127.02151808
5,29,13.724137931034482,13.931034482758621,19,13,10,0,2,92.60204081632652,87.0,3374997053.4291315,45.0,81.0,-99.0,-179.0,71629344.7467158,630673147.8863087,212674285.51838082,0.0
9,127,13.84251968503937,14.236220472440944,18,20,27,1,11,81.37755102040816,-109.0,3199421059.958961,45.0,45.0,-99.0,175.0,954876650.6464331,359398974.0255112,290741932.6628779,124545898.69767928
5,84,13.880952380952381,13.785714285714286,14,20,22,0,12,84.18367346938776,-67.0,3361058081.516616,-71.0,45.0,-45.0,135.0,740472778.6713257,170195948.65782738,344569167.29984045,1125311076.0241435
8,146,14.246575342465754,14.321917808219178,19,18,24,2,8,78.06122448979592,-135.0,2370551400.0000005,-45.0,81.0,-101.0,171.0,184034388.56035894,617332582.3510579,531712622.37407947,108840511.79382865
0,121,14.24793388429752,13.239669421487603,17,19,34,1,11,79.8469387755102,45.0,3320956800.0000005,-135.0,71.0,135.0,-135.0,129591990.54422212,541629962.3592293,492607748.2168799,769514233.3375006
7,104,13.798076923076923,14.125,19,20,22,0,12,81.63265306122449,45.0,8039425372.886153,-71.0,19.0,45.0,45.0,559276646.3884109,293075069.16111934,679018129.2849915,333886188.29224557
4,76,13.710526315789474,13.947368421052632,10,20,32,0,10,92.3469387755102,15.0,4337955297.685272,45.0,19.0,135.0,45.0,243073617.36079493,657976704.6363133,466276345.232001,97364096.8504597
2,90,14.144444444444444,13.866666666666667,20,18,24,1,11,86.22448979591837,95.0,3853379459.8431816,-45.0,135.0,-79.0,-45.0,35706397.649351835,629934614.2790858,502740070.14339346,406719718.94089985
2,139,14.417266187050359,14.280575539568344,17,20,22,0,7,82.90816326530613,45.0,3652324200.0000005,-45.0,-45.0,-45.0,67.0,91477754.68839005,184011139.9016829,231341813.12267125,172426766.02369013
4,103,14.21359223300971,14.436893203883495,15,20,30,0,9,84.43877551020408,-135.0,4107499200.0000014,-135.0,23.0,-71.0,-169.0,601722025.6242745,410711764.47576874,340611462.89653945,114850773.78257158
7,44,14.522727272727273,13.795454545454545,14,19,19,0,6,92.3469387755102,29.0,3049244446.4233403,-79.0,11.0,-135.0,45.0,313532217.0678667,270576132.52723694,145973139.945792,637507381.1336472
7,80,14.4125,13.4,15,20,23,0,10,82.6530612244898,-135.0,10782185400.000002,-135.0,31.0,-135.0,45.0,539747004.2671884,545880139.2982311,1408519307.0061588,388668414.80408293
4,67,13.850746268656716,14.298507462686567,12,19,26,0,9,85.96938775510205,175.0,5677340580.714086,11.0,9.0,-45.0,135.0,269818169.6103274,807186645.9741974,276012026.51087487,408474919.7782441
8,134,14.074626865671641,13.574626865671641,20,19,28,2,13,77.55102040816327,-135.0,5549493600.000002,5.0,81.0,-101.0,-135.0,99292253.53025043,595314233.5518187,983674544.9401864,276592075.02369744
5,102,14.323529411764707,13.784313725490197,16,20,24,0,7,79.59183673469387,-161.0,1423306833.9487352,45.0,71.0,-45.0,175.0,178447996.0189136,192529912.6628314,359759645.5641866,84258387.01107052
9,96,13.78125,13.666666666666666,18,20,34,2,16,82.14285714285714,45.0,6073855200.000001,45.0,59.0,-135.0,45.0,943736193.4481332,407622299.3582285,1012135465.2372007,872730730.3565412
5,103,14.145631067961165,14.485436893203884,14,20,24,0,7,81.88775510204081,-19.0,1893778518.989357,11.0,-45.0,-45.0,71.0,437561750.2459369,84221167.46989132,89239580.7138096,230574421.5412144
3,110,14.654545454545454,14.145454545454545,20,19,26,0,10,82.14285714285714,85.0,3987035323.599343,-71.0,99.0,-79.0,45.0,340469794.6396648,564512674.7412562,464814917.47005904,1005645104.679947
5,66,13.924242424242424,14.333333333333334,16,20,20,0,7,88.77551020408163,87.0,4523338775.001192,-135.0,81.0,-79.0,45.0,302788719.474066,258651122.8736571,386588033.05076015,665592274.2568647
1,69,14.18840579710145,14.594202898550725,13,20,20,0,3,86.4795918367347,29.0,1583316208.980765,-179.0,31.0,-135.0,45.0,0.0,480359455.6390693,158371699.49608812,76419352.79159316
4,90,13.377777777777778,14.4,17,20,31,0,9,86.22448979591837,11.0,3196035714.6906853,11.0,135.0,-45.0,135.0,464958855.1505965,549522579.3842702,229165448.29504105,652141652.7937257
4,80,13.25,14.175,20,16,28,0,12,87.24489795918367,-135.0,6259566600.0,45.0,45.0,135.0,-101.0,815788781.3994073,702222393.2915884,407840303.2325493,270845077.6061147
9,73,14.219178082191782,13.712328767123287,12,20,27,1,10,91.07142857142857,171.0,3882691804.3938375,-135.0,-45.0,135.0,9.0,733188441.2304844,376023491.91117257,155697532.0741225,953177447.5350254
6,133,14.0,13.759398496240602,20,19,26,1,11,79.8469387755102,35.0,4784707873.954434,45.0,31.0,-135.0,-135.0,24253294.91617393,908434332.2250862,375952464.46988094,984703890.4174328
6,71,14.549295774647888,13.76056338028169,10,20,25,1,11,88.01020408163265,45.0,3685096800.000001,45.0,45.0,135.0,135.0,106358237.19002426,569380100.9651631,359779328.0720768,420576311.19011986
2,113,14.451327433628318,13.5929203539823,20,17,24,1,11,81.37755102040816,93.0,3392769688.1784563,-45.0,-45.0,83.0,135.0,41823632.472630516,635896234.0219953,579603475.6242511,141434777.11290362
2,77,14.454545454545455,14.38961038961039,20,18,20,0,12,86.4795918367347,-85.0,3398626957.624445,-71.0,135.0,135.0,79.0,606583189.8106924,218666122.55297902,289862068.5685306,778573053.2358803
2,99,13.969696969696969,14.151515151515152,19,17,20,0,6,87.5,95.0,2282951911.61108,-71.0,135.0,-71.0,-45.0,95262322.4725829,257803494.22367135,238829686.81464186,582221704.6481249
8,85,13.0,13.870588235294118,19,16,27,0,10,83.92857142857143,115.0,2600273571.9324646,67.0,45.0,135.0,-45.0,410196634.08549905,256276430.1960867,304743295.6790532,499281784.2959159
7,91,13.967032967032967,13.868131868131869,14,20,23,0,8,86.4795918367347,35.0,5427199685.150501,-135.0,81.0,31.0,135.0,189892065.8325062,340399004.1456485,364065169.9568316,222986911.8627835
6,110,13.927272727272728,13.645454545454545,14,20,27,2,10,83.16326530612244,135.0,3802224702.754994,45.0,-45.0,-45.0,135.0,184299688.61438298,343149987.2638158,660517385.0108675,907915248.4528908
8,93,13.827956989247312,14.279569892473118,19,16,27,2,11,81.37755102040816,65.0,4535221327.7584915,45.0,45.0,-45.0,135.0,631527573.6782775,714300196.0555792,572404286.7588959,132586529.10852861
6,129,14.503875968992247,14.418604651162791,16,19,21,1,6,81.88775510204081,101.0,1350493641.0797129,31.0,-45.0,135.0,-45.0,263368416.40706208,71651364.2400149,357108640.6726264,340458530.81825864
6,88,14.352272727272727,14.068181818181818,14,20,24,1,8,87.24489795918367,-135.0,4726537200.0,-135.0,45.0,135.0,45.0,147629714.9931036,1303959107.006159,105949147.31463082,400471806.3230897
0,126,13.476190476190476,14.507936507936508,20,18,34,1,15,81.63265306122449,-45.0,4883320690.024594,45.0,-45.0,-45.0,-135.0,667564297.0410225,623084316.836595,1160412317.3436737,874590554.3120096
4,75,13.906666666666666,13.853333333333333,20,16,29,0,9,87.5,35.0,4750963172.954123,-135.0,31.0,135.0,-71.0,508202082.32437146,450378748.22428346,251154376.72436798,280586681.58108234
9,60,14.466666666666667,14.016666666666667,12,20,33,1,9,87.75510204081633,19.0,4229229507.4558067,45.0,19.0,-45.0,-169.0,362881453.35470307,331174608.88090825,122420275.83472395,447916364.4282954
9,103,13.689320388349515,14.233009708737864,18,20,29,1,15,80.35714285714286,45.0,9631503000.000002,45.0,135.0,-135.0,45.0,924459786.7404292,583827530.1289091,1367231868.8812613,100035016.47388977
5,112,13.946428571428571,13.6875,14,20,22,0,5,85.71428571428571,-45.0,2464556166.2466254,-135.0,79.0,-45.0,135.0,238645986.6101224,344175296.26282465,126992350.39663929,325558269.7030454
2,95,13.83157894736842,14.08421052631579,19,18,22,1,9,85.45918367346938,87.0,2419075337.9477763,-45.0,135.0,-81.0,135.0,35706397.649351835,593449960.5668849,406474250.73482585,313592338.7644967
7,93,14.258064516129032,13.494623655913978,16,18,24,1,11,86.4795918367347,-11.0,3459088310.0219126,-79.0,-45.0,-179.0,135.0,549375995.7353787,281974464.8625438,0.0,1206661129.242772
9,116,13.568965517241379,13.71551724137931,20,18,28,1,15,81.63265306122449,45.0,7337421000.000001,-109.0,81.0,-45.0,45.0,856596329.2129296,644865328.2329164,458568035.62499136,554063941.1471431
