dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle_global,writing_angle_tl,writing_angle_tr,writing_angle_bl,writing_angle_br,writing_magnitude_global,writing_magnitude_tl,writing_magnitude_tr,writing_magnitude_bl,writing_magnitude_br,label
695,13.372661870503597,13.493525179856116,28,28,23,0,19,0.15051020408163265,-3.0,-71.0,-45.0,-79.0,71.0,269.04178278733923,328.4167241979143,269.18099720777764,235.98101026795015,242.5883994757148,7
631,13.48177496038035,13.496038034865293,28,28,26,0,20,0.1913265306122449,3.0,45.0,71.0,-81.0,71.0,241.95144434270057,205.45011833789965,295.07468357528745,269.96248654783585,197.31848890977926,6
629,13.497615262321144,13.45468998410175,28,28,31,0,20,0.1556122448979592,3.0,45.0,7.0,-45.0,45.0,245.64300731581113,274.6395130472696,295.8398504129739,218.77196556248876,193.32070024051242,4
578,13.335640138408305,13.178200692041523,28,28,24,0,16,0.15306122448979592,3.0,-109.0,9.0,-81.0,-101.0,254.40613159331548,234.7643946116995,225.4199762111689,302.63364778278407,254.80650776760942,2
568,13.195422535211268,13.184859154929578,28,28,29,0,25,0.1683673469387755,5.0,19.0,83.0,135.0,171.0,229.08187900368307,207.38678516024362,274.8508876946959,213.34089363855014,220.74894952124245,0
628,13.444267515923567,13.439490445859873,28,28,25,0,17,0.19387755102040816,87.0,-79.0,83.0,-135.0,45.0,236.76820219300677,234.4026078389854,255.1463747824512,272.1279142331253,185.39591191746527,7
625,13.2448,13.496,28,28,21,0,17,0.22193877551020408,85.0,-79.0,9.0,161.0,71.0,260.79439144239944,299.9801871808513,251.22341247150737,219.0889409681154,272.8850251491238,2
685,13.46861313868613,13.405839416058393,28,28,20,0,10,0.20153061224489796,-175.0,-135.0,9.0,-79.0,45.0,194.95062778458134,173.25440055555362,202.18270352759055,223.70295061693517,180.6624564382459,1
717,13.418410041841005,13.403068340306834,28,28,28,0,20,0.10459183673469388,3.0,45.0,45.0,-45.0,45.0,231.9905966056168,213.5379082502755,265.5061649896597,249.65963507107392,199.25867811145804,4
659,13.51289833080425,13.359635811836116,28,28,21,0,15,0.1913265306122449,87.0,19.0,81.0,-79.0,45.0,235.54283093632867,203.73191023332708,221.0243128706257,318.7756902369654,198.63941040439653,5
674,13.35459940652819,13.363501483679526,28,28,33,0,26,0.15306122448979592,-3.0,-71.0,11.0,-45.0,9.0,254.56628144421862,263.1316294281204,256.14178929792763,243.5999445985522,255.39176245227424,8
618,13.474110032362459,13.548543689320388,28,28,28,0,16,0.2193877551020408,87.0,19.0,67.0,169.0,171.0,251.63646687757472,214.3582279118989,307.13881805088414,269.96248654783585,215.08633499968008,6
653,13.284839203675345,13.283307810107198,28,28,35,0,25,0.19642857142857142,87.0,19.0,83.0,-45.0,45.0,275.3853883281262,222.9990300582028,324.6877297711873,278.8633201564791,274.99147332663574,8
599,13.40567612687813,13.47746243739566,28,28,22,0,17,0.21173469387755103,3.0,-101.0,19.0,-79.0,81.0,255.66519727935437,285.0555403392527,252.43776135658152,211.0908131015898,274.0766743199937,2
696,13.39080459770115,13.44683908045977,28,28,27,0,19,0.12244897959183673,9.0,-135.0,67.0,169.0,169.0,235.45238893414643,190.32059285789862,286.4119616711112,225.95303115389552,239.1239700536803,6
674,13.41246290801187,13.373887240356083,28,28,18,0,9,0.17346938775510204,87.0,19.0,81.0,-71.0,45.0,215.8305102021543,183.83264948053352,181.83296580757556,317.2313008303973,180.4251246901108,5
625,13.2896,13.4464,28,28,33,0,15,0.17091836734693877,3.0,19.0,9.0,171.0,169.0,226.25057174290183,197.36459519670035,230.5799140235717,237.45108827969685,239.60668947163845,0
584,13.392123287671232,13.215753424657533,28,28,30,0,21,0.24489795918367346,87.0,-101.0,9.0,-71.0,71.0,251.04428027481774,201.47878296885818,315.542288449053,248.782106473333,238.37394320802684,0
642,13.28816199376947,13.317757009345794,28,28,22,0,18,0.1377551020408163,87.0,-71.0,83.0,-79.0,171.0,266.99917254091406,303.87140324057503,233.4071933235089,283.3173749434787,247.40071865609366,3
680,13.464705882352941,13.430882352941177,28,28,18,0,14,0.1989795918367347,87.0,45.0,71.0,-71.0,45.0,216.1851700676932,180.6624564382459,217.32028492927952,277.00648888663756,189.75145001660965,5
684,13.399122807017545,13.347953216374268,28,28,20,0,12,0.1377551020408163,87.0,-81.0,9.0,135.0,45.0,218.27471077558437,271.96717941497315,216.13012257325423,199.1350030432111,185.866538070899,7
647,13.435857805255024,13.364760432766616,28,28,28,0,18,0.18622448979591838,15.0,19.0,23.0,135.0,45.0,248.22997952523488,204.7605578148683,312.8918745746288,266.3345405729709,208.9329451384716,4
727,13.485557083906466,13.48830811554333,28,28,20,0,3,0.04336734693877551,3.0,-135.0,9.0,135.0,169.0,162.73386614820046,153.48991752020342,162.63535884233778,171.42480254226942,163.3853856879912,1
605,13.381818181818181,13.474380165289256,28,28,21,0,18,0.1556122448979592,-93.0,71.0,9.0,71.0,-101.0,264.32243924406254,283.78091702656747,281.1617737515371,258.9398728746367,233.4071933235089,2
722,13.436288088642659,13.5,28,28,20,0,10,0.11734693877551021,-3.0,9.0,109.0,-45.0,169.0,173.06657525110444,160.26661243130985,168.63557360756533,158.9774371879127,204.3866777776298,1
588,13.158163265306122,13.197278911564625,28,28,30,0,20,0.2602040816326531,85.0,-101.0,83.0,-79.0,71.0,236.7984353543178,201.47878296885818,254.7120284225907,247.35461236917257,243.64831765664988,0
654,13.477064220183486,13.383792048929664,28,28,25,0,16,0.15816326530612246,3.0,-81.0,9.0,-45.0,169.0,237.85520147824633,285.4359163855151,200.6705565717592,254.30590593461545,211.00842702109546,2
614,13.421824104234528,13.408794788273616,28,28,21,0,17,0.1989795918367347,-93.0,9.0,71.0,-71.0,-169.0,213.7732213269924,202.88662408632288,201.94537177945543,264.1852434950424,186.07564594714881,8
662,13.347432024169184,13.454682779456194,28,28,22,0,18,0.11734693877551021,87.0,-109.0,19.0,169.0,81.0,232.69653583576738,247.4647073580505,201.03539007198182,210.29467996901525,271.99136594402194,2
702,13.408831908831909,13.46011396011396,28,28,20,0,10,0.14285714285714285,-177.0,-135.0,9.0,169.0,45.0,180.71485745718755,171.64777425470356,179.8081237542259,193.1098217926027,178.29371002721805,1
722,13.473684210526315,13.461218836565097,28,28,20,0,8,0.10714285714285714,3.0,-135.0,9.0,169.0,45.0,168.90514780643724,167.76688088784434,160.26661243130988,181.20160483598968,166.385493070605,1
623,13.282504012841091,13.271268057784912,28,28,24,0,17,0.18112244897959184,87.0,9.0,81.0,-135.0,45.0,227.75686705555393,203.51798505790882,229.58676627927176,266.834170554622,211.0885463304132,7
650,13.330769230769231,13.301538461538462,28,28,24,0,13,0.1377551020408163,-3.0,-79.0,7.0,169.0,171.0,233.39662342273877,256.78023433985857,197.30639564525484,231.06263344152984,248.43723026431184,2
700,13.412857142857144,13.382857142857143,28,28,20,0,11,0.16326530612244897,-175.0,-135.0,9.0,-79.0,55.0,191.42257998291825,162.8462372902475,207.3867851602436,214.79484104293596,180.6624564382459,1
623,13.459069020866774,13.337078651685394,28,28,28,0,20,0.22704081632653061,93.0,-135.0,169.0,-71.0,-135.0,251.37446267471933,268.9897717465635,230.52653177129469,219.29500211685664,286.6865450641625,2
617,13.239870340356564,13.283630470016208,28,28,29,0,22,0.2066326530612245,11.0,9.0,81.0,9.0,59.0,228.67663241954529,201.76045043225446,273.09335306904154,205.76806559486914,234.0846605820159,8
692,13.495664739884393,13.377167630057803,28,28,28,0,23,0.1326530612244898,87.0,19.0,83.0,67.0,135.0,243.10941735866444,211.7221740731757,266.78728431136886,270.71024662231275,223.21796442780047,9
594,13.336700336700337,13.223905723905723,28,28,28,0,18,0.24489795918367346,-177.0,-101.0,79.0,-19.0,45.0,267.4148123111939,278.95779950149785,277.1712610476262,288.2810781004882,225.24911059516316,3
666,13.363363363363364,13.414414414414415,28,28,23,0,15,0.12755102040816327,3.0,-109.0,71.0,169.0,169.0,231.1803609190921,199.97872927755128,292.2935105622713,205.84062518201563,226.60857865453022,6
590,13.26271186440678,13.386440677966101,28,28,25,0,23,0.12755102040816327,3.0,7.0,81.0,171.0,-169.0,256.7480878366273,264.6316831194273,284.57931693031856,275.9747945775879,201.80655671917555,8
622,13.257234726688102,13.321543408360128,28,28,27,0,17,0.23979591836734693,3.0,19.0,135.0,-45.0,83.0,218.20913621720536,173.04352210764387,198.99137068376274,198.4786755862444,302.3229764911705,6
651,13.396313364055299,13.362519201228878,28,28,23,0,13,0.19642857142857142,87.0,9.0,81.0,161.0,45.0,230.71558640883757,208.40638620476892,261.9230696935576,266.2682850998375,186.26460463718627,7
713,13.486676016830295,13.453015427769985,28,28,22,0,16,0.09948979591836735,87.0,-81.0,9.0,135.0,45.0,219.06371700098373,261.37005745962955,228.03833952986724,205.42189446601438,181.4245765484238,7
697,13.39454806312769,13.48493543758967,28,28,20,0,12,0.17091836734693877,-175.0,-109.0,9.0,-79.0,45.0,194.20060093892786,170.2542931729398,211.0908131015898,214.79484104293596,180.66245643824595,1
650,13.509230769230768,13.36923076923077,28,28,33,0,13,0.15816326530612246,87.0,9.0,161.0,81.0,169.0,253.16203547260173,334.22720031677244,204.38667777762979,240.88858874967968,233.145675046325,4
652,13.51840490797546,13.286809815950921,28,28,27,0,20,0.1836734693877551,87.0,19.0,81.0,45.0,45.0,231.54598066356712,208.35801314667128,252.77762837142328,277.28362280768073,187.76465832849314,7
728,13.442307692307692,13.436813186813186,28,28,20,0,8,0.09183673469387756,3.0,-135.0,9.0,169.0,45.0,169.1223209863675,158.87086457836955,170.03132146050567,181.20160483598968,166.385493070605,1
649,13.505392912172573,13.346687211093991,28,28,23,0,11,0.1556122448979592,87.0,-79.0,79.0,161.0,-161.0,237.43786162958418,236.92226257481764,263.13162942812033,254.8647073190549,194.83284719634372,7
679,13.397643593519883,13.369661266568484,28,28,20,0,8,0.09948979591836735,5.0,7.0,9.0,-79.0,169.0,202.46323760539852,191.02451341663098,167.83944047499082,246.60231875234254,204.3866777776298,1
593,13.445193929173692,13.350758853288363,28,28,31,0,21,0.29336734693877553,3.0,-101.0,9.0,-79.0,71.0,230.8261869792247,201.47878296885818,240.5779174580661,260.690323429946,220.55772406002842,0
645,13.350387596899225,13.4,28,28,32,0,20,0.14030612244897958,3.0,-135.0,9.0,169.0,171.0,229.60263940488184,184.58768552036634,230.5799140235717,264.2918161045855,238.95114197100375,0
696,13.466954022988507,13.492816091954023,28,28,20,0,11,0.1683673469387755,-177.0,-135.0,9.0,169.0,45.0,182.825237648038,169.3856004532188,187.27437918836375,201.38657039501598,173.25440055555362,1
690,13.392753623188407,13.47391304347826,28,28,22,0,18,0.1377551020408163,87.0,-71.0,45.0,-45.0,171.0,274.1272793130474,304.78216490438064,286.8535839963277,270.81062752733766,234.06274082414367,3
652,13.457055214723926,13.440184049079754,28,28,28,0,18,0.1836734693877551,87.0,19.0,19.0,135.0,45.0,252.65714819701302,226.67887147050013,303.8230301824774,269.693692305296,210.43299882977848,4
662,13.453172205438067,13.392749244712991,28,28,24,0,20,0.11734693877551021,3.0,-135.0,67.0,169.0,171.0,226.40236535353614,196.6145683510469,279.6425427253608,202.88662408632288,226.46572625141383,6
629,13.456279809220986,13.337042925278219,28,28,32,0,24,0.20153061224489796,-177.0,19.0,19.0,-135.0,45.0,256.55568615299484,262.1903771212529,294.570044399457,269.6022596877858,199.86006340348374,4
639,13.44757433489828,13.42566510172144,28,28,34,0,14,0.11989795918367346,3.0,9.0,135.0,-45.0,169.0,226.7261111430095,243.11143603008267,217.09102786681734,217.04492157989628,229.6570590952417,0
650,13.432307692307692,13.358461538461539,28,28,28,0,20,0.17346938775510204,-177.0,19.0,9.0,-135.0,45.0,236.60229664642986,225.1304447210956,292.5945472555479,250.93140355126152,177.75279105781436,4
664,13.417168674698795,13.364457831325302,28,28,24,0,16,0.17346938775510204,87.0,-81.0,9.0,135.0,67.0,248.6510563981526,308.37156431449574,224.2930226007684,193.5399389146158,268.39969976273034,2
662,13.395770392749245,13.41238670694864,28,28,23,0,20,0.20918367346938777,87.0,45.0,81.0,161.0,45.0,234.50093843021995,229.8233911688943,223.65054021600105,303.63407149243994,180.8957508435446,5
724,13.42403314917127,13.462707182320441,28,28,20,0,10,0.10714285714285714,11.0,-135.0,19.0,169.0,45.0,173.06657525110444,158.9774371879127,185.70176590991036,181.20160483598968,166.385493070605,1
665,13.446616541353384,13.458646616541353,28,28,23,0,11,0.20153061224489796,11.0,71.0,9.0,19.0,45.0,247.45835151474498,242.38559571347807,309.6342862576675,254.1509602669747,183.6625638208597,7
748,13.463903743315509,13.453208556149733,28,28,20,0,8,0.0663265306122449,3.0,-135.0,9.0,135.0,45.0,161.59068598293368,153.608583394271,184.2017122186035,158.06263818127061,150.48981013758964,1
655,13.410687022900763,13.471755725190839,28,28,28,1,19,0.1760204081632653,15.0,19.0,9.0,-135.0,45.0,251.13088930523904,213.22222776448257,294.72596191844076,269.801236766182,226.77413077185085,4
572,13.59965034965035,13.187062937062937,28,28,31,0,19,0.20918367346938777,5.0,45.0,9.0,81.0,169.0,252.3063213032351,248.82821276025405,240.81524920620126,254.99851318515542,264.58331006132966,9
686,13.357142857142858,13.478134110787172,28,28,28,0,22,0.1326530612244898,3.0,19.0,9.0,-135.0,45.0,236.0101100436729,212.5908667928967,298.8764294841718,232.5281591469384,200.0449847506847,4
709,13.406205923836389,13.417489421720733,28,28,28,0,7,0.07908163265306123,3.0,9.0,9.0,169.0,45.0,212.74197010678398,213.2003080066103,205.8164386529668,237.56649676725988,194.38463700029888,7
651,13.448540706605224,13.397849462365592,28,28,26,0,19,0.17091836734693877,3.0,23.0,9.0,135.0,45.0,227.15258718827258,226.6304984124025,239.07786376675924,263.2268887294711,179.67509784445735,9
657,13.442922374429223,13.251141552511415,28,28,27,0,15,0.16071428571428573,3.0,-135.0,-45.0,-81.0,45.0,229.16224641275912,238.37394320802684,188.07051232093826,272.52824757058914,217.6762825514822,9
652,13.513803680981596,13.36963190184049,28,28,24,0,16,0.1836734693877551,87.0,45.0,81.0,45.0,45.0,233.34068036862462,222.97484352915401,241.44661017778716,283.77865025539086,185.1626175121666,7
666,13.415915915915916,13.397897897897899,28,28,22,0,13,0.1326530612244898,3.0,-71.0,9.0,-45.0,45.0,241.92839119924002,296.0169077334978,209.1685063149468,275.6299183685667,186.89823237994872,3
636,13.44811320754717,13.34433962264151,28,28,23,0,18,0.19387755102040816,-93.0,71.0,81.0,-45.0,71.0,256.1364084000371,262.27561803424487,297.89693491706026,248.97106516337044,215.402015485473,2
713,13.474053295932679,13.446002805049089,28,28,22,0,17,0.13010204081632654,3.0,-135.0,7.0,135.0,45.0,219.32812985342338,254.92517364167696,241.209278429652,199.75349079394059,181.4245765484238,7
645,13.483720930232558,13.443410852713178,28,28,25,0,13,0.16071428571428573,3.0,-135.0,71.0,-79.0,71.0,234.9403747513825,206.74106415295674,277.8850080997064,253.79722941594858,201.3381973369184,6
683,13.32650073206442,13.4597364568082,28,28,36,0,17,0.1760204081632653,3.0,-135.0,11.0,169.0,169.0,236.0896015489115,186.61656491655245,288.3294511585858,240.5779174580661,228.83447266244175,0
670,13.441791044776119,13.361194029850747,28,28,19,0,12,0.1836734693877551,79.0,45.0,81.0,135.0,135.0,235.49780492432058,194.61469278307806,256.9862954885998,284.5269065293844,205.8633248962199,5
676,13.34319526627219,13.341715976331361,28,28,22,0,16,0.11734693877551021,87.0,9.0,83.0,135.0,45.0,244.56941139531247,211.09081310158973,300.8712958579613,257.5473636442158,208.76817297748298,5
624,13.336538461538462,13.264423076923077,28,28,28,0,16,0.25,11.0,-79.0,7.0,161.0,45.0,270.86066902144563,297.6676778545981,270.9337145342635,283.7567304975186,231.0845531994021,3
741,13.45748987854251,13.446693657219972,28,28,20,0,4,0.06377551020408163,3.0,45.0,9.0,135.0,45.0,160.99849938017672,151.2398369832431,182.7016585272966,150.48981013758964,159.5626918725775,1
620,13.42258064516129,13.34032258064516,28,28,27,0,20,0.11224489795918367,5.0,45.0,81.0,161.0,-169.0,234.04951417403097,254.1509602669747,233.40719332350892,250.1151212324747,198.52478187316547,9
583,13.18867924528302,13.286449399656947,28,28,32,0,24,0.1913265306122449,5.0,19.0,149.0,-71.0,169.0,234.49104055174192,194.0246207992448,269.88187103900145,216.29489473424283,257.7627756344787,0
638,13.498432601880877,13.482758620689655,28,28,28,0,19,0.18877551020408162,15.0,-79.0,9.0,-135.0,45.0,235.42618373367935,214.41869423452093,282.60863708557787,237.24451216745393,207.4328914471647,4
637,13.430141287284144,13.299843014128728,28,28,25,0,12,0.15051020408163265,3.0,9.0,-45.0,-45.0,169.0,203.71701834105247,258.55890876705325,186.57045862963133,194.50330287436643,175.2354030931587,9
620,13.40967741935484,13.262903225806452,28,28,29,0,25,0.18877551020408162,-175.0,67.0,9.0,171.0,45.0,264.33723209475966,289.90284439337114,262.2629367083994,278.433982990798,226.74916428647003,3
665,13.311278195488722,13.415037593984962,28,28,27,0,18,0.18622448979591838,-3.0,161.0,109.0,99.0,169.0,246.65560505711412,274.6354757044331,186.61656491655245,284.5551304012697,240.81524920620126,3
631,13.42472266244057,13.288431061806657,28,28,27,0,19,0.13010204081632654,3.0,-135.0,7.0,135.0,45.0,239.58136955700138,230.75677944908472,255.48624179729293,270.2759002624522,201.80655671917555,9
635,13.444094488188977,13.32283464566929,28,28,37,0,23,0.15051020408163265,5.0,19.0,9.0,-81.0,71.0,247.98685862658843,209.97673271204573,323.5978359106921,229.19852620633236,229.17433967728354,0
582,13.494845360824742,13.242268041237113,28,28,32,0,24,0.32653061224489793,3.0,23.0,81.0,45.0,71.0,234.1782546412047,203.31870367500684,280.3706498131419,240.1654908560779,212.858174220592,0
663,13.413273001508296,13.423831070889895,28,28,31,0,26,0.2423469387755102,87.0,-71.0,-19.0,135.0,169.0,246.8306468002919,257.9736540823884,238.84308254661602,173.0170688074185,317.4887817647448,8
624,13.400641025641026,13.432692307692308,28,28,25,0,18,0.18877551020408162,11.0,-81.0,9.0,-81.0,-169.0,249.08847404789694,234.582519992007,244.000277936016,311.0882336620533,206.68286460151126,8
655,13.372519083969467,13.34351145038168,28,28,30,1,22,0.18622448979591838,87.0,-71.0,83.0,135.0,161.0,285.0263415219524,302.1380551439695,346.1603837587662,261.5306003827708,230.27632680230312,8
650,13.44923076923077,13.255384615384616,28,28,22,0,10,0.21428571428571427,87.0,45.0,81.0,19.0,-135.0,229.37558662092837,201.4326766819371,233.9924480081737,289.46044211182266,192.61677968178006,7
